,Entry,ExptA,Mno,restrt,Study.y,Expt,Ref,TDBU,FTG,Ygen,Yunits,Sys1,Des1,Slevels,Smax,Dur,Gtime,Tscale,LnTscale,Tser,FinalT.x,HigherT,richness,value,Mean.value,value.st,unit.types,unit.types2,maxTscale,logMaxTime,logY,logS,TG1,MaxTscale,Study,minval,maxval,convert.min,convert.max,values.rs,logY.rs,logYst,logSc,lnTc,logSmax,logSmaxc
69,1036,404,1202,control,152,404,"Stachowicz et al, Ecology 2008",TD,1,SST,cover m-2,A,2,2,4,1110,365,3.0411,1.1122,Y,N,Y,4,116.7558,93.36955,1.250469773,cover,perc.cover,3.0411,1.112219292,4.760084574,1.386294361,1,3.0411,152,69.9833,116.7558,0,0,116.7558,4.760084574,0.223519299,-0.693147181,-1.016322915,1.386294361,-0.693147181
70,1036,404,1202,control,152,404,"Stachowicz et al, Ecology 2008",TD,1,SST,cover m-2,A,2,2,4,1110,365,3.0411,1.1122,Y,N,Y,4,116.7558,93.36955,1.250469773,cover,perc.cover,3.2877,1.190188232,4.760084574,1.386294361,1,3.2877,152,69.9833,116.7558,0,0,116.7558,4.760084574,0.223519299,-0.693147181,-1.016322915,1.386294361,-0.693147181
71,1037,404,1203,control,152,404,"Stachowicz et al, Ecology 2008",TD,1,SST,cover m-2,A,2,2,4,1200,365,3.2877,1.1902,Y,Y,Y,1,53.9424,82.5416,0.653517741,cover,perc.cover,3.0411,1.112219292,3.987916811,0,1,3.0411,152,53.9424,111.1408,0,0,53.9424,3.987916811,-0.425385598,-2.079441542,-0.938353975,1.386294361,-0.693147181
72,1037,404,1203,control,152,404,"Stachowicz et al, Ecology 2008",TD,1,SST,cover m-2,A,2,2,4,1200,365,3.2877,1.1902,Y,Y,Y,1,53.9424,82.5416,0.653517741,cover,perc.cover,3.2877,1.190188232,3.987916811,0,1,3.2877,152,53.9424,111.1408,0,0,53.9424,3.987916811,-0.425385598,-2.079441542,-0.938353975,1.386294361,-0.693147181
73,1037,404,1203,control,152,404,"Stachowicz et al, Ecology 2008",TD,1,SST,cover m-2,A,2,2,4,1200,365,3.2877,1.1902,Y,Y,Y,4,111.1408,82.5416,1.346482259,cover,perc.cover,3.0411,1.112219292,4.710797866,1.386294361,1,3.0411,152,53.9424,111.1408,0,0,111.1408,4.710797866,0.297495457,-0.693147181,-0.938353975,1.386294361,-0.693147181
74,1037,404,1203,control,152,404,"Stachowicz et al, Ecology 2008",TD,1,SST,cover m-2,A,2,2,4,1200,365,3.2877,1.1902,Y,Y,Y,4,111.1408,82.5416,1.346482259,cover,perc.cover,3.2877,1.190188232,4.710797866,1.386294361,1,3.2877,152,53.9424,111.1408,0,0,111.1408,4.710797866,0.297495457,-0.693147181,-0.938353975,1.386294361,-0.693147181
75,1059,407,1204,control,154,407,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,1,97.1944,100.10645,0.970910466,mass,biomass,0.1808,-1.710363831,4.576713097,0,1,0.1808,154,97.1944,103.0185,0,0,97.1944,4.576713097,-0.029521023,-2.079441542,-3.838906038,1.791759469,-0.287682072
76,1059,407,1204,control,154,407,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,6,103.0185,100.10645,1.029089534,mass,biomass,0.1808,-1.710363831,4.634908584,1.791759469,1,0.1808,154,97.1944,103.0185,0,0,103.0185,4.634908584,0.028674464,-0.287682072,-3.838906038,1.791759469,-0.287682072
77,1060,408,1205,control,154,408,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,1,94.8889,98.1389,0.966883672,mass,biomass,0.1808,-1.710363831,4.552706734,0,1,0.1808,154,94.8889,101.3889,0,0,94.8889,4.552706734,-0.033677089,-2.079441542,-3.838906038,1.791759469,-0.287682072
78,1060,408,1205,control,154,408,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,6,101.3889,98.1389,1.033116328,mass,biomass,0.1808,-1.710363831,4.618963618,1.791759469,1,0.1808,154,94.8889,101.3889,0,0,101.3889,4.618963618,0.032579796,-0.287682072,-3.838906038,1.791759469,-0.287682072
79,1061,409,1206,control,154,409,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,1,94.8611,92.0787,1.030217629,mass,biomass,0.1808,-1.710363831,4.552413716,0,1,0.1808,154,89.2963,94.8611,0,0,94.8611,4.552413716,0.02977007,-2.079441542,-3.838906038,1.791759469,-0.287682072
80,1061,409,1206,control,154,409,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,6,89.2963,92.0787,0.969782371,mass,biomass,0.1808,-1.710363831,4.491960054,1.791759469,1,0.1808,154,89.2963,94.8611,0,0,89.2963,4.491960054,-0.030683593,-0.287682072,-3.838906038,1.791759469,-0.287682072
81,1062,410,1207,control,154,410,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,1,98.25,103.8361,0.946202718,mass,biomass,0.1808,-1.710363831,4.587515251,0,1,0.1808,154,98.25,109.4222,0,0,98.25,4.587515251,-0.055298444,-2.079441542,-3.838906038,1.791759469,-0.287682072
82,1062,410,1207,control,154,410,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,6,109.4222,103.8361,1.053797282,mass,biomass,0.1808,-1.710363831,4.695213794,1.791759469,1,0.1808,154,98.25,109.4222,0,0,109.4222,4.695213794,0.0524001,-0.287682072,-3.838906038,1.791759469,-0.287682072
83,1063,411,1208,control,154,411,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,1,93.9167,95.338,0.985091989,mass,biomass,0.1808,-1.710363831,4.542408219,0,1,0.1808,154,93.9167,96.7593,0,0,93.9167,4.542408219,-0.015020253,-2.079441542,-3.838906038,1.791759469,-0.287682072
84,1063,411,1208,control,154,411,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,6,96.7593,95.338,1.014908011,mass,biomass,0.1808,-1.710363831,4.572226451,1.791759469,1,0.1808,154,93.9167,96.7593,0,0,96.7593,4.572226451,0.014797979,-0.287682072,-3.838906038,1.791759469,-0.287682072
85,1064,412,1209,control,154,412,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,1,93.7143,91.9868,1.018779868,mass,biomass,0.1808,-1.710363831,4.540250792,0,1,0.1808,154,90.2593,93.7143,0,0,93.7143,4.540250792,0.018605704,-2.079441542,-3.838906038,1.791759469,-0.287682072
86,1064,412,1209,control,154,412,"Bonkowski & Roy, Oecologia 2005",TD,1,SST,g m-2,T,3,2,6,66,365,0.1808,-1.7102,N,Y,N,6,90.2593,91.9868,0.981220132,mass,biomass,0.1808,-1.710363831,4.502686639,1.791759469,1,0.1808,154,90.2593,93.7143,0,0,90.2593,4.502686639,-0.018958449,-0.287682072,-3.838906038,1.791759469,-0.287682072
87,1065,413,1210,control,155,413,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,8.9917,11.14723333,0.806630644,mass,biomass,0.6667,-0.405415109,2.19630193,0,1,0.6667,155,8.9917,14.65,0,0,8.9917,2.19630193,-0.214889406,-2.079441542,-2.533957316,1.098612289,-0.980829253
88,1065,413,1210,control,155,413,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,14.65,11.14723333,1.314227447,mass,biomass,0.6667,-0.405415109,2.684440335,0.693147181,1,0.6667,155,8.9917,14.65,0,0,14.65,2.684440335,0.273249,-1.386294361,-2.533957316,1.098612289,-0.980829253
89,1065,413,1210,control,155,413,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,9.8,11.14723333,0.87914191,mass,biomass,0.6667,-0.405415109,2.282382386,1.098612289,1,0.6667,155,8.9917,14.65,0,0,9.8,2.282382386,-0.12880895,-0.980829253,-2.533957316,1.098612289,-0.980829253
90,1066,414,1211,control,155,414,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,12.8083,14.525,0.881810671,mass,biomass,0.6667,-0.405415109,2.550093398,0,1,0.6667,155,12.8083,15.9667,0,0,12.8083,2.550093398,-0.125777904,-2.079441542,-2.533957316,1.098612289,-0.980829253
91,1066,414,1211,control,155,414,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,15.9667,14.525,1.099256454,mass,biomass,0.6667,-0.405415109,2.770505303,0.693147181,1,0.6667,155,12.8083,15.9667,0,0,15.9667,2.770505303,0.094634001,-1.386294361,-2.533957316,1.098612289,-0.980829253
92,1066,414,1211,control,155,414,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,14.8,14.525,1.018932874,mass,biomass,0.6667,-0.405415109,2.694627181,1.098612289,1,0.6667,155,12.8083,15.9667,0,0,14.8,2.694627181,0.018755878,-0.980829253,-2.533957316,1.098612289,-0.980829253
93,1067,415,1212,control,155,415,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,10.3417,10.14723333,1.019164501,mass,biomass,0.6667,-0.405415109,2.336184266,0,1,0.6667,155,8.375,11.725,0,0,10.3417,2.336184266,0.018983175,-2.079441542,-2.533957316,1.098612289,-0.980829253
94,1067,415,1212,control,155,415,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,11.725,10.14723333,1.155487374,mass,biomass,0.6667,-0.405415109,2.461723314,0.693147181,1,0.6667,155,8.375,11.725,0,0,11.725,2.461723314,0.144522224,-1.386294361,-2.533957316,1.098612289,-0.980829253
95,1067,415,1212,control,155,415,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,8.375,10.14723333,0.825348124,mass,biomass,0.6667,-0.405415109,2.125251078,1.098612289,1,0.6667,155,8.375,11.725,0,0,8.375,2.125251078,-0.191950013,-0.980829253,-2.533957316,1.098612289,-0.980829253
96,1068,416,1213,control,155,416,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,7.1917,7.2778,0.988169502,mass,biomass,0.6667,-0.405415109,1.972927583,0,1,0.6667,155,5.3,9.3417,1,0,7191.7,8.880682862,-0.011901035,-2.079441542,-2.533957316,1.098612289,-0.980829253
97,1068,416,1213,control,155,416,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,9.3417,7.2778,1.283588447,mass,biomass,0.6667,-0.405415109,2.234488249,0.693147181,1,0.6667,155,5.3,9.3417,1,0,9341.7,9.142243528,0.24965963,-1.386294361,-2.533957316,1.098612289,-0.980829253
98,1068,416,1213,control,155,416,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,5.3,7.2778,0.728242051,mass,biomass,0.6667,-0.405415109,1.667706821,1.098612289,1,0.6667,155,5.3,9.3417,1,0,5300,8.5754621,-0.317121798,-0.980829253,-2.533957316,1.098612289,-0.980829253
99,1069,417,1214,incr,155,417,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,12.2167,15.7028,0.777995007,mass,biomass,0.6667,-0.405415109,2.502803868,0,1,0.6667,155,12.2167,17.975,0,0,12.2167,2.502803868,-0.251035172,-2.079441542,-2.533957316,1.098612289,-0.980829253
100,1069,417,1214,incr,155,417,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,16.9167,15.7028,1.077304685,mass,biomass,0.6667,-0.405415109,2.8283013,0.693147181,1,0.6667,155,12.2167,17.975,0,0,16.9167,2.8283013,0.074462259,-1.386294361,-2.533957316,1.098612289,-0.980829253
101,1069,417,1214,incr,155,417,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,17.975,15.7028,1.144700308,mass,biomass,0.6667,-0.405415109,2.888981904,1.098612289,1,0.6667,155,12.2167,17.975,0,0,17.975,2.888981904,0.135142863,-0.980829253,-2.533957316,1.098612289,-0.980829253
102,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,8,392.57,361.2245,1.086775676,mass,biomass,1.7778,0.575376645,5.972714865,2.079441542,1,1.7778,24,293.568,401.2,0,0,392.57,5.972714865,0.083215217,0,-2.246312743,2.772588722,0.693147181
103,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,8,392.57,361.2245,1.086775676,mass,biomass,0.8889,-0.117770536,5.972714865,2.079441542,1,0.8889,24,293.568,401.2,0,0,392.57,5.972714865,0.083215217,0,-2.246312743,2.772588722,0.693147181
104,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,1,293.568,361.2245,0.81270235,mass,biomass,1.7778,0.575376645,5.682109299,0,1,1.7778,24,293.568,401.2,0,0,293.568,5.682109299,-0.20739035,-2.079441542,-2.246312743,2.772588722,0.693147181
105,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,1,293.568,361.2245,0.81270235,mass,biomass,0.8889,-0.117770536,5.682109299,0,1,0.8889,24,293.568,401.2,0,0,293.568,5.682109299,-0.20739035,-2.079441542,-2.246312743,2.772588722,0.693147181
106,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,4,357.56,361.2245,0.989855339,mass,biomass,1.7778,0.575376645,5.87930318,1.386294361,1,1.7778,24,293.568,401.2,0,0,357.56,5.87930318,-0.010196468,-0.693147181,-2.246312743,2.772588722,0.693147181
107,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,4,357.56,361.2245,0.989855339,mass,biomass,0.8889,-0.117770536,5.87930318,1.386294361,1,0.8889,24,293.568,401.2,0,0,357.56,5.87930318,-0.010196468,-0.693147181,-2.246312743,2.772588722,0.693147181
108,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,16,401.2,361.2245,1.110666635,mass,biomass,1.7778,0.575376645,5.994460056,2.772588722,1,1.7778,24,293.568,401.2,0,0,401.2,5.994460056,0.104960407,0.693147181,-2.246312743,2.772588722,0.693147181
109,107,42,788,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,365,410.625,0.8889,-0.1178,Y,N,Y,16,401.2,361.2245,1.110666635,mass,biomass,0.8889,-0.117770536,5.994460056,2.772588722,1,0.8889,24,293.568,401.2,0,0,401.2,5.994460056,0.104960407,0.693147181,-2.246312743,2.772588722,0.693147181
110,1070,418,1215,incr,155,418,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,12.85,11.59166667,1.108554996,mass,biomass,0.6667,-0.405415109,2.553343811,0,1,0.6667,155,10.65,12.85,0,0,12.85,2.553343811,0.103057362,-2.079441542,-2.533957316,1.098612289,-0.980829253
111,1070,418,1215,incr,155,418,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,10.65,11.59166667,0.91876348,mass,biomass,0.6667,-0.405415109,2.365559892,0.693147181,1,0.6667,155,10.65,12.85,0,0,10.65,2.365559892,-0.084726557,-1.386294361,-2.533957316,1.098612289,-0.980829253
112,1070,418,1215,incr,155,418,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,11.275,11.59166667,0.972681524,mass,biomass,0.6667,-0.405415109,2.422587885,1.098612289,1,0.6667,155,10.65,12.85,0,0,11.275,2.422587885,-0.027698564,-0.980829253,-2.533957316,1.098612289,-0.980829253
113,1071,419,1216,incr,155,419,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,8.9167,9.705566667,0.918720185,mass,biomass,0.6667,-0.405415109,2.187925923,0,1,0.6667,155,8.25,11.95,0,0,8.9167,2.187925923,-0.084773681,-2.079441542,-2.533957316,1.098612289,-0.980829253
114,1071,419,1216,incr,155,419,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,11.95,9.705566667,1.231252168,mass,biomass,0.6667,-0.405415109,2.480731278,0.693147181,1,0.6667,155,8.25,11.95,0,0,11.95,2.480731278,0.208031674,-1.386294361,-2.533957316,1.098612289,-0.980829253
115,1071,419,1216,incr,155,419,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,8.25,9.705566667,0.850027647,mass,biomass,0.6667,-0.405415109,2.1102132,1.098612289,1,0.6667,155,8.25,11.95,0,0,8.25,2.1102132,-0.162486404,-0.980829253,-2.533957316,1.098612289,-0.980829253
116,1072,420,1217,incr,155,420,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,14.4833,15.0972,0.959336831,mass,biomass,0.6667,-0.405415109,2.672996262,0,1,0.6667,155,14.4833,15.8333,0,0,14.4833,2.672996262,-0.041513035,-2.079441542,-2.533957316,1.098612289,-0.980829253
117,1072,420,1217,incr,155,420,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,15.8333,15.0972,1.048757385,mass,biomass,0.6667,-0.405415109,2.762115317,0.693147181,1,0.6667,155,14.4833,15.8333,0,0,15.8333,2.762115317,0.047606021,-1.386294361,-2.533957316,1.098612289,-0.980829253
118,1072,420,1217,incr,155,420,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,14.975,15.0972,0.991905784,mass,biomass,0.6667,-0.405415109,2.706382144,1.098612289,1,0.6667,155,14.4833,15.8333,0,0,14.975,2.706382144,-0.008127152,-0.980829253,-2.533957316,1.098612289,-0.980829253
119,1073,421,1218,incr,155,421,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,13.8667,12.93613333,1.071935457,mass,biomass,0.6667,-0.405415109,2.629490282,0,1,0.6667,155,11.225,13.8667,0,0,13.8667,2.629490282,0.069465853,-2.079441542,-2.533957316,1.098612289,-0.980829253
120,1073,421,1218,incr,155,421,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,13.7167,12.93613333,1.060340029,mass,biomass,0.6667,-0.405415109,2.618614069,0.693147181,1,0.6667,155,11.225,13.8667,0,0,13.7167,2.618614069,0.058589639,-1.386294361,-2.533957316,1.098612289,-0.980829253
121,1073,421,1218,incr,155,421,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,11.225,12.93613333,0.867724513,mass,biomass,0.6667,-0.405415109,2.418143434,1.098612289,1,0.6667,155,11.225,13.8667,0,0,11.225,2.418143434,-0.141880996,-0.980829253,-2.533957316,1.098612289,-0.980829253
122,1074,422,1219,incr,155,422,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,9.05,12.07223333,0.749654165,mass,biomass,0.6667,-0.405415109,2.202764758,0,1,0.6667,155,9.05,14.125,0,0,9.05,2.202764758,-0.288143292,-2.079441542,-2.533957316,1.098612289,-0.980829253
123,1074,422,1219,incr,155,422,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,13.0417,12.07223333,1.080305494,mass,biomass,0.6667,-0.405415109,2.568151916,0.693147181,1,0.6667,155,9.05,14.125,0,0,13.0417,2.568151916,0.077243866,-1.386294361,-2.533957316,1.098612289,-0.980829253
124,1074,422,1219,incr,155,422,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,14.125,12.07223333,1.170040341,mass,biomass,0.6667,-0.405415109,2.647946277,1.098612289,1,0.6667,155,9.05,14.125,0,0,14.125,2.647946277,0.157038227,-0.980829253,-2.533957316,1.098612289,-0.980829253
125,1075,423,1220,incr,155,423,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,12.025,12.6861,0.947887846,mass,biomass,0.6667,-0.405415109,2.486987816,0,1,0.6667,155,12.025,13.7,0,0,12.025,2.486987816,-0.05351909,-2.079441542,-2.533957316,1.098612289,-0.980829253
126,1075,423,1220,incr,155,423,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,12.3333,12.6861,0.972190035,mass,biomass,0.6667,-0.405415109,2.512302921,0.693147181,1,0.6667,155,12.025,13.7,0,0,12.3333,2.512302921,-0.028203985,-1.386294361,-2.533957316,1.098612289,-0.980829253
127,1075,423,1220,incr,155,423,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,13.7,12.6861,1.079922119,mass,biomass,0.6667,-0.405415109,2.617395833,1.098612289,1,0.6667,155,12.025,13.7,0,0,13.7,2.617395833,0.076888927,-0.980829253,-2.533957316,1.098612289,-0.980829253
128,1076,424,1221,control,155,424,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,1,7.1,7.091666667,1.001175088,mass,biomass,0.6667,-0.405415109,1.960094784,0,1,0.6667,155,6.2,7.975,1,0,7100,8.867850063,0.001174398,-2.079441542,-2.533957316,1.098612289,-0.980829253
129,1076,424,1221,control,155,424,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,2,7.975,7.091666667,1.124559342,mass,biomass,0.6667,-0.405415109,2.076311649,0.693147181,1,0.6667,155,6.2,7.975,1,0,7975,8.984066928,0.117391263,-1.386294361,-2.533957316,1.098612289,-0.980829253
130,1076,424,1221,control,155,424,"Nilsson et al, Oikos 2008",TD,1,SST,g m-2,T,1,3,3,730,1095,0.6667,-0.4055,N,Y,N,3,6.2,7.091666667,0.87426557,mass,biomass,0.6667,-0.405415109,1.824549292,1.098612289,1,0.6667,155,6.2,7.975,1,0,6200,8.732304571,-0.134371094,-0.980829253,-2.533957316,1.098612289,-0.980829253
131,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,1,7.00E-04,0.0010125,0.691358025,cover,biomass,0.7059,-0.348281695,-7.264430223,0,1,0.7059,157,7.00E-04,0.0015,1,0,0.7,-0.356674944,-0.369097464,-2.079441542,-2.476823901,2.079441542,0
132,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,2,8.00E-04,0.0010125,0.790123457,cover,biomass,0.7059,-0.348281695,-7.13089883,0.693147181,1,0.7059,157,7.00E-04,0.0015,1,0,0.8,-0.223143551,-0.235566071,-1.386294361,-2.476823901,2.079441542,0
133,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,3,8.00E-04,0.0010125,0.790123457,cover,biomass,0.7059,-0.348281695,-7.13089883,1.098612289,1,0.7059,157,7.00E-04,0.0015,1,0,0.8,-0.223143551,-0.235566071,-0.980829253,-2.476823901,2.079441542,0
134,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,4,9.00E-04,0.0010125,0.888888889,cover,biomass,0.7059,-0.348281695,-7.013115795,1.386294361,1,0.7059,157,7.00E-04,0.0015,1,0,0.9,-0.105360516,-0.117783036,-0.693147181,-2.476823901,2.079441542,0
135,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,5,9.00E-04,0.0010125,0.888888889,cover,biomass,0.7059,-0.348281695,-7.013115795,1.609437912,1,0.7059,157,7.00E-04,0.0015,1,0,0.9,-0.105360516,-0.117783036,-0.470003629,-2.476823901,2.079441542,0
136,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,6,0.0015,0.0010125,1.481481481,cover,biomass,0.7059,-0.348281695,-6.502290171,1.791759469,1,0.7059,157,7.00E-04,0.0015,1,0,1.5,0.405465108,0.393042588,-0.287682072,-2.476823901,2.079441542,0
137,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,7,0.0013,0.0010125,1.283950617,cover,biomass,0.7059,-0.348281695,-6.645391015,1.945910149,1,0.7059,157,7.00E-04,0.0015,1,0,1.3,0.262364264,0.249941744,-0.133531393,-2.476823901,2.079441542,0
138,1079,426,1223,control,157,426,"Erksine et al, For Ecol Manag 2006",TD,1,SST,m2 m-2,T,2,8,8,2920,4136.6667,0.7059,-0.3483,N,Y,Y,8,0.0012,0.0010125,1.185185185,cover,biomass,0.7059,-0.348281695,-6.725433722,2.079441542,1,0.7059,157,7.00E-04,0.0015,1,0,1.2,0.182321557,0.169899037,0,-2.476823901,2.079441542,0
139,108,42,789,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,730,410.625,1.7778,0.5754,Y,Y,Y,8,373.002,348.4155,1.070566608,mass,biomass,1.7778,0.575376645,5.921583782,2.079441542,1,1.7778,24,321.41,373.002,0,0,373.002,5.921583782,0.068188048,0,-1.553165562,2.772588722,0.693147181
140,108,42,789,control,24,42,Dukes 2001,TD,1,SST,g m-2,T,2,4,16,730,410.625,1.7778,0.5754,Y,Y,Y,8,373.002,348.4155,1.070566608,mass,biomass,0.8889,-0.117770536,5.921583782,2.079441542,1,0.8889,24,321.41,373.002,0,0,373.002,5.921583782,0.068188048,0,-1.553165562,2.772588722,0.693147181
